Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
fe0bfc8f-4cb4-7f87-4b4d-7997cbe26516,1953-09-26,,999-47-2265,S99999854,X64392843X,Mr.,Josh874,Richie600,Schultz619,,,D,asian,nonhispanic,M,Acton  Massachusetts  US,672 Beahan Vale Apt 59,Lynn,Massachusetts,Essex County,25009,01940,42.41759488108269,-70.94370284176487,95177.26,169826.41,26048
4d5bd8b4-8ee1-c357-dd1d-6bca1c275f56,1960-03-14,,999-83-6149,S99995483,X77692369X,Ms.,Shirl54,Paola523,Mohr916,,,S,other,nonhispanic,F,Boston  Massachusetts  US,709 Connelly Bay Unit 55,Lowell,Massachusetts,Middlesex County,25017,01851,42.59788841597123,-71.3513395132105,811398.10,537453.17,56556
4856d816-b2ac-e1b6-5ace-4eafd4a8e86e,1999-06-17,,999-88-1000,S99966337,X29484973X,Mr.,Benny518,Olin642,Lowe577,,,,white,nonhispanic,M,Westfield  Massachusetts  US,227 Hintz Hollow,Boston,Massachusetts,Suffolk County,25025,02210,42.38189795024947,-71.10879972324206,75940.63,9853.90,72851
a37f52ec-31c4-a8da-19ba-debcbe745096,1942-02-07,,999-49-1029,S99999412,X32119948X,Mr.,Todd315,Angel97,Schuster709,,,W,white,nonhispanic,M,Boston  Massachusetts  US,434 Robel Well,Oxford,Massachusetts,Worcester County,25027,01540,42.10328136786425,-71.91424429340518,169896.36,524402.25,132979
f238b3d3-c8f3-ef73-da73-8ddd4fd38bcb,1983-05-10,,999-32-5238,S99961540,X49430024X,Mr.,Isiah14,Frances376,Prohaska837,,,S,white,nonhispanic,M,Revere  Massachusetts  US,673 Heathcote Light Unit 72,Bridgewater,Massachusetts,Plymouth County,25023,02324,41.98675604688547,-70.98828311960273,338857.79,325144.75,53531
7c6f0701-02e7-6c85-1f82-c0f615d02bb4,1978-08-19,,999-24-6129,S99951393,X33689757X,Mrs.,Joleen561,,Witting912,MD,Graham902,M,white,nonhispanic,F,Lincoln  Massachusetts  US,447 Buckridge Common,Boston,Massachusetts,Suffolk County,25025,02118,42.36318656378908,-71.02948221963182,247676.07,674763.07,174871
4c756282-9faf-4e7b-1689-3e3a3cb39537,2016-09-18,,999-79-2982,,,,Denver542,,Hickle134,,,,white,nonhispanic,M,Rockport  Massachusetts  US,613 Baumbach Byway,Pittsfield,Massachusetts,Berkshire County,25003,01201,42.4307882905789,-73.26090131452831,20439.24,0.00,41004
7dd90132-76f1-9559-8d81-e732c8633880,2025-08-21,,999-86-9096,,,,Kayleigh718,Donette997,Schimmel440,,,,white,nonhispanic,F,Winchendon  Massachusetts  US,335 Veum Gardens,Scituate,Massachusetts,Plymouth County,25023,02066,42.171631496186826,-70.71169313507582,250.00,4667.40,22216
9277390b-8a92-52e1-4d99-bb4849bac775,1957-09-05,,999-98-4397,S99934218,X65348626X,Mrs.,Ursula220,Hildegarde627,Doyle959,,Cremin516,M,white,nonhispanic,F,North Andover  Massachusetts  US,741 Zulauf Fork,Arlington,Massachusetts,Middlesex County,25017,02476,42.46071800522608,-71.13239542408726,288981.60,935696.34,752427
dc82a5e2-139d-ff3d-d86f-a692d820ca99,2021-09-19,,999-31-7852,,,,Columbus656,Garth972,Ankunding277,,,,white,nonhispanic,M,Malden  Massachusetts  US,329 Lynch Mission,Springfield,Massachusetts,Hampden County,25013,01104,42.09191589268246,-72.55374621037868,953.54,12387.65,10773
6361e20a-35bf-68e3-def5-f001870db7c4,1991-07-13,,999-46-8409,S99911404,X89116697X,Mrs.,Kymberly381,Jacinda154,Feeney44,,Fadel536,M,white,nonhispanic,F,Boston  Massachusetts  US,535 Goyette Junction Apt 31,Somerville,Massachusetts,Middlesex County,25017,02140,42.46515494287903,-71.08974796474305,228657.02,589958.47,113809
dbf17e44-1f14-fd36-e663-a7e2afb52481,1999-10-31,,999-48-1252,S99958997,X71931326X,Mr.,Rigoberto443,Quinton758,Nienow652,,,,other,nonhispanic,M,Sterling  Massachusetts  US,651 Cummerata Corner,Canton,Massachusetts,Norfolk County,,00000,42.22159822056906,-71.15067865072439,323392.72,340425.72,45373
f540af27-06ff-0981-5685-24c08ab33443,1989-05-16,,999-93-4650,S99934733,X61029808X,Mr.,Gilbert263,Franklin857,Rempel203,,,M,white,nonhispanic,M,Springfield  Massachusetts  US,347 Breitenberg Highlands Suite 48,Oak Bluffs,Massachusetts,Dukes County,,00000,41.47540142998665,-70.59996826506566,57299.31,48687.59,117479
01a006ce-6457-50c2-8e0a-fb58fc310a86,1969-10-07,2025-09-25,999-88-9368,S99915556,X20557922X,Mr.,Rogelio17,,Pacocha935,,,M,white,nonhispanic,M,Boston  Massachusetts  US,721 Marquardt Vale Suite 78,West Springfield,Massachusetts,Hampden County,25013,01089,42.12637928951903,-72.64817058106624,169266.70,189992.96,47534
d2d8d467-56b3-0911-9f00-1526676919f4,1969-01-11,,999-50-8446,S99995465,X24583113X,Mr.,Emory494,Richard937,Gibson10,,,M,white,nonhispanic,M,Wareham  Massachusetts  US,647 Funk Drive,Fitchburg,Massachusetts,Worcester County,25027,01420,42.54500716227904,-71.7941876945147,121363.76,106096.91,31458
de55dd93-44f9-4bcd-fa9f-ad6e7c0da01b,2007-05-31,,999-95-5619,S99921569,,Ms.,Jazmin969,Gracia333,Jenkins714,,,,white,hispanic,F,Abington  Massachusetts  US,1044 McKenzie Grove Suite 49,Worcester,Massachusetts,Worcester County,25027,01603,42.28513032101162,-71.8175909192618,3641.72,186762.57,15260
0582e289-d8d6-738b-bf47-3da4f26f6f34,1979-11-19,,999-76-1364,S99963481,X02652610X,Mrs.,Kimberli643,Ayako221,Hackett68,,Rogahn59,M,white,nonhispanic,F,North Reading  Massachusetts  US,761 King Key,Somerville,Massachusetts,Middlesex County,25017,02140,42.424016518225336,-71.06212358395916,236563.70,518843.80,130335
53e4891a-9108-67ef-d973-3b6a98404249,1951-08-01,,999-55-1703,S99919812,X04397292X,Mrs.,Georgiann138,,Dickinson688,,Homenick806,M,white,hispanic,F,Westfield  Massachusetts  US,1038 Doyle Byway Suite 98,Lowell,Massachusetts,Middlesex County,25017,01852,42.69800674939124,-71.29133118296211,367790.43,831802.38,156940
d48773c1-dd70-5329-70b4-a10d6ba21508,1969-10-07,,999-99-7306,S99974130,X76294849X,Mr.,Garth972,,Bradtke547,,,S,white,nonhispanic,M,Brookline  Massachusetts  US,534 Powlowski Passage Apt 32,West Springfield,Massachusetts,Hampden County,25013,01089,42.087529893586265,-72.63708739560938,159351.10,14057.15,47534
311e00b9-274f-b3c6-cdcb-ac56c17c2d29,2018-12-29,,999-46-8361,,,,Hosea56,Eloy929,Barton704,,,,white,nonhispanic,M,Gloucester  Massachusetts  US,707 Hudson Rue,Fitchburg,Massachusetts,Worcester County,25027,01420,42.57006987033028,-71.83025306677787,7463.90,2185.82,70381
e27ebe5d-6514-4fb0-f1d6-d3baf7bf0ed6,1996-04-15,,999-81-8175,S99996346,X93399368X,Mr.,Josef103,Jonas187,Cremin516,,,S,white,nonhispanic,M,Braintree  Massachusetts  US,280 Sipes Bypass,Phillipston,Massachusetts,Worcester County,,00000,42.565126424501756,-72.1610960030134,60468.21,21360.85,60904
ab07c698-12cf-16d5-d125-354f3b85b899,1951-02-16,2019-10-22,999-38-8015,S99948325,X69457812X,Mr.,Alfonso758,Luis Miguel102,Ulloa39,,,S,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,625 Parisian Fort,Milton,Massachusetts,Norfolk County,25021,02186,42.24034523470415,-71.07994979686487,171693.21,101466.92,127322
227610af-b3d1-a8e6-29c9-25f43c7bd8d7,1955-11-02,,999-89-5414,S99935610,X58388452X,Mr.,Roosevelt595,Mitchel812,Bradtke547,,,M,white,nonhispanic,M,Holden  Massachusetts  US,905 Rodriguez Haven Unit 80,Everett,Massachusetts,Middlesex County,25017,02148,42.37066573575314,-71.08574284585825,38512.39,697979.94,17449
bf5bb016-bc49-d450-534a-417e91f7f9aa,1985-03-11,,999-20-6013,S99978308,X62052489X,Ms.,Lecia978,Lindsy319,Jaskolski867,,,S,white,nonhispanic,F,Lexington  Massachusetts  US,266 Grimes Promenade Unit 13,Beverly,Massachusetts,Essex County,25009,01915,42.58886154958896,-70.8274108226798,159187.78,1002894.56,766109
a393b12a-75b9-22ff-2a46-d564c2dff4f4,1951-02-16,,999-46-9155,S99991913,X15489579X,Mr.,Joaquín233,Armando772,Camarillo982,,,D,white,hispanic,M,Mexico City  Mexico City  MX,917 Jacobs Neck,Milton,Massachusetts,Norfolk County,25021,02186,42.287115949983395,-71.10763477222261,178647.32,103480.86,127322
5b24c87b-6223-f5b4-51e9-82051159bd1d,2001-01-06,,999-40-8823,S99990581,X84512755X,Ms.,Sharolyn456,Neta452,Huels583,,,,white,nonhispanic,F,Winchester  Massachusetts  US,320 Willms Plaza,Northbridge,Massachusetts,Worcester County,,00000,42.1395537111252,-71.65495964112856,112368.73,677867.87,62031
c1e9a9fb-45ec-4ee4-c946-4ffc5dfa93ea,1959-04-04,2021-01-11,999-72-3161,S99971578,X45603839X,Mr.,Gustavo235,Ramiro608,Mercado213,,,M,white,hispanic,M,Caguas  Puerto Rico  PR,417 Dicki Course Apt 96,Worcester,Massachusetts,Worcester County,25027,01606,42.37863449888536,-71.76212611099024,389802.34,0.00,91010
e63ee044-44a6-784d-28a0-0d049d2449a5,1959-04-04,,999-90-8789,S99998923,X62166691X,Mr.,Julio255,,Calderón210,,,S,white,hispanic,M,Gaudalajara  Jalisco  MX,315 Mann Key,Worcester,Massachusetts,Worcester County,25027,01606,42.31396057565151,-71.71266166213267,200873.92,21865.59,91010
