Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
adff01e2-83aa-3dad-b4f8-cd144e3d148f,6c7fe370-02c4-3537-8f5e-373b2168b933,Shon148 Swift555,M,GENERAL PRACTICE,60 HOSPITAL ROAD,LEOMINSTER,MA,014533791,42.54031915,-71.76312990486304,2,0
0f2e3257-8162-35b9-946c-97c0196b37fe,f8918a95-31e8-3ac4-8d12-29ca6080ebda,Rudolf736 Vandervort697,M,GENERAL PRACTICE,199 REEDSDALE RD,MILTON,MA,021863926,42.251368299999996,-71.0768393856917,64,0
1206de35-f84d-3aa5-ac99-6e3b767eeeb3,8d5880eb-1dd8-31ea-b7c5-21709f3bb341,Jared66 Satterfield305,M,GENERAL PRACTICE,50 ROWE ST,MELROSE,MA,021763201,42.4592093,-71.06078096379728,59,0
f3005582-9699-33d0-9367-5f3d4fb5199a,70e3ad4f-b9ff-3f3e-9990-2cd7e23a9d1c,Zane918 Bosco882,M,GENERAL PRACTICE,1238 RIVERDALE ST,WEST SPRINGFIELD,MA,010894675,42.1373438,-72.62624707492338,21,0
1ec0edaa-d7f6-30d0-b9f1-d4fb3640a80f,80458ace-5754-39b0-807a-1a5b119cb5bb,Carlene772 Nolan344,F,GENERAL PRACTICE,11 PONTIAC AVE,WEBSTER,MA,015701629,42.06282535,-71.87016198711046,1,0
796b53a4-6bde-3860-bd57-d3fdc294a118,09434cf4-ae0d-32ad-bc16-5ce7b0e5c12b,Chelsea317 Christiansen251,F,GENERAL PRACTICE,1041L Pearl St.,Brockton,MA,02301,42.055134,-71.06661,76,0
322f0f96-66cb-31cd-b505-0b78f3dc7ffa,dd280187-8662-3732-af81-595d10572911,Mertie42 Lakin515,F,GENERAL PRACTICE,4499 ACUSHNET AVE,NEW BEDFORD,MA,027454707,41.74026055,-70.9450945705336,135,0
451f1877-9e4a-37c8-852e-42318721bbc4,dae3ee01-f383-366e-9ad6-dc92963064ea,Orville751 Will178,M,GENERAL PRACTICE,1233 MAIN ST,HOLYOKE,MA,010405381,42.16578055,-72.63389634691956,246,0
396de7dc-76d9-34b1-a8a5-a921538069e1,dac75bc1-cbfa-306b-9a0a-88d5edf3638d,Addie421 Ebert178,F,GENERAL PRACTICE,170 COREY ROAD,BRIGHTON,MA,021358244,42.3433093,-71.14003855124017,6,0
b8144214-bbe8-3e33-b0d0-aff5c1a25afd,9d283097-e706-3421-8b98-948b1fdadf30,Maryellen651 Jast432,F,GENERAL PRACTICE,42 PROSPECT AVE,WEST SPRINGFIELD,MA,010894510,42.157666846720865,-72.63485704670578,1,0
2305d5cc-9fd4-30a7-bbdb-399f900dc679,a2cc09de-c1e2-3126-8c09-d49f95225281,Cristi782 Leannon79,F,GENERAL PRACTICE,300 LONGWOOD AVE,WALTHAM,MA,024532741,42.3756401,-71.2358004,2,0
bb60a606-e76a-383c-8368-07e57b56aa97,9f2f60a6-87a4-3f45-b753-b63b5b7e9993,Raul814 Considine820,M,GENERAL PRACTICE,332 HANOVER STREET,BOSTON,MA,021131901,42.3647421,-71.0536619,52,0
00f638ae-9de0-32b5-9e15-8b1197fe6c6f,f341c366-8313-3790-ab26-d8d27b116ff5,Augustine565 Greenholt190,M,GENERAL PRACTICE,80 LINCOLN STREET,WALTHAM,MA,024535465,42.39322121170625,-71.24104146434591,53,0
ebc5e7e9-1c6c-3bde-83ad-a86950367157,f312977e-8f41-3816-84cc-e5b12ba36955,Eldora89 Langosh790,F,GENERAL PRACTICE,1153 CENTRE ST,JAMAICA PLAIN,MA,021303446,42.3017598,-71.12855793387442,5,0
4628a2f9-e3a8-3053-a597-1eb6f2318f28,0519b293-2e92-3eb3-aeef-233da0babc93,Joslyn677 Friesen796,F,GENERAL PRACTICE,40 PARKHURST ROAD,CHELMSFORD,MA,018241511,42.6198215,-71.36189212971482,33,0
5482e444-1c65-38e0-b860-0c2a4b7edc11,c5403c4f-14d5-3171-9227-a9b8327f3149,Lonnie913 Ferry570,F,GENERAL PRACTICE,52 OLNEY RD,CHICOPEE,MA,010202103,42.1487691,-72.6071119,46,0
cc295ab5-8573-34d4-8c3e-4939419ac991,ce4d0501-49eb-396a-bc56-545fdfc624b0,Bea654 Daniel959,F,GENERAL PRACTICE,1 HOSPITAL RD,OAK BLUFFS,MA,025571406,41.46063105,-70.57989080295974,312,0
151b8644-2777-3d91-ae4b-f47ce7c40c26,70e943de-a18b-3e03-a204-ecca2f01b6d1,Joshua658 Wolf938,M,GENERAL PRACTICE,76 NORTH MAIN STREET,WEST BOYLSTON,MA,015831130,42.393642299999996,-71.79207534741954,8,0
64630525-37d1-3797-9add-f1b4aecdb78a,1ef8d603-bec1-35f5-a830-2a0b919cf47f,Dudley365 Kutch271,M,GENERAL PRACTICE,1801 TURNPIKE STREET,NORTH ANDOVER,MA,018456322,42.6355548,-71.0761760490546,3,0
8885a3bc-2dbe-300d-bf5b-dc6ddd72a884,afc661fd-71d9-3fc3-adf2-3fc3b5e8a140,Hyman89 Schmeler639,M,GENERAL PRACTICE,680 CENTRE ST,RAYNHAM,MA,02767,41.9487118,-71.0731008,14,0
b5129483-d05d-3d86-a0f2-733ec1ef76e0,be9a14c1-72a6-3186-b199-fdb070768458,Lisabeth458 Roob72,F,GENERAL PRACTICE,18 FRANCES ST,WOBURN,MA,018013006,42.488288600000004,-71.15015700746171,1,0
4fc2642b-6040-3b65-86ee-5c27e209fc0c,06cc2462-430f-3322-9c87-7e971125f510,Bryon392 Mann644,M,GENERAL PRACTICE,133 OLD ROAD TO 9 ACRE COR,WESTFORD,MA,018863198,42.5792583,-71.4378411,304,0
fabf4a4d-df6b-3df4-a883-bd731e22fdc6,ee7fab6f-6438-394f-b1f2-3e452f8f055a,Domonique463 Satterfield305,F,GENERAL PRACTICE,75 BRIMBAL AVENUE,BEVERLY,MA,019156009,42.570099299999995,-70.87108224250409,17,0
30952739-0e77-3385-8377-9aa259d2750f,880fad59-9c38-3a21-a39f-ccc801502ab3,Maurice742 Pollich983,M,GENERAL PRACTICE,799 CONCORD AVENUE,CAMBRIDGE,MA,021381048,42.390849395521705,-71.1556550001627,5,0
c0757130-3099-381f-beed-db590a5a50cb,a2d45ee8-b930-3169-b612-f602961ad212,Florance664 Leannon79,F,GENERAL PRACTICE,37 MINUTEMAN WAY,SHREWSBURY,MA,015452229,42.288207,-71.73443816915585,57,0
d418354a-c0a8-364f-8005-4bad560da486,0fa1cab9-83c1-3c85-b7bc-53d8b922e2f7,María José279 Rodríquez611,F,GENERAL PRACTICE,115 LINCOLN STREET,WORCESTER,MA,016081216,42.2768165,-71.795274,24,0
d2551e11-f543-346c-8be2-a2d214e17df3,817f4acb-0184-3146-9ce0-87197d8f115a,Julienne688 Buckridge80,F,GENERAL PRACTICE,30 NEWCROSSING RD STE 301,READING,MA,01867,42.51809619399502,-71.0959083715027,14,0
0c2e276a-eaba-3dce-bdab-f8b71d3525af,10ffe7b1-2f94-3f12-9288-679da05a1ec9,Odessa199 Hintz995,F,GENERAL PRACTICE,133 LITTLETON RD,WESTFORD,MA,01886,42.57056335,-71.41736646422413,16,0
5f95252a-ff98-3b0e-b753-e4eee4724f06,2b97893e-dc50-378b-a266-f089b8450329,Magdalena964 Torphy630,F,GENERAL PRACTICE,250 MOUNT VERNON ST,DORCHESTER,MA,021253120,42.3194571,-71.04610844302991,37,0
c7b782e6-9735-3218-9602-df60e4b50f66,d0894f6b-78d7-338d-82ad-b63de4d40014,Lynsey2 Lemke654,F,GENERAL PRACTICE,330 MOUNT AUBURN STREET,WALTHAM,MA,02452,42.3756401,-71.2358004,192,0
15053e8d-614b-3974-83b4-443995ccb170,3d5fbf38-c781-3e04-8c7e-5a402611b7d4,Enriqueta274 Barton704,F,GENERAL PRACTICE,260 ELM ST,SOMERVILLE,MA,021442951,42.3955992,-71.1227391,61,0
2eab810f-3802-3c42-918e-4adf67ba5f3f,fd5342f0-10c0-3f48-9c7e-7100a64db139,September423 Abshire638,F,GENERAL PRACTICE,30 PRINCETON BOULEVARD,LOWELL,MA,018512405,42.6353691,-71.3322833,1,0
8271f04c-c469-3138-90e5-1ccaad83e76a,9ed61c49-1d0c-3774-b528-d75b50938fe2,See995 Stoltenberg489,F,GENERAL PRACTICE,110 West Squantum Street,Quincy,MA,02169,42.272617,-71.03133,617,0
3b29b1d8-1a2f-307e-b701-6cbd20ba3672,7ac466c6-7968-33fd-882c-6d5418f88c8a,Valeri645 Hayes766,F,GENERAL PRACTICE,2 MEETING HOUSE RD,CHELMSFORD,MA,018242700,42.60140085,-71.35097894451894,70,0
08ee35e5-847e-3688-972a-374429591591,326bc5bc-8da8-3337-a76a-7d44202dae3d,Porsche32 Hermiston71,F,GENERAL PRACTICE,184 SWANTON ST,WINCHESTER,MA,018901921,42.4606573,-71.13806547771736,2,0
4991562c-3f2c-38b9-a78a-7fb6ce9de484,b5789b71-fc8e-3b7e-9eb2-3fc577943117,Ralph813 Miller503,M,GENERAL PRACTICE,81 RESERVOIR DRIVE,ATHOL,MA,013314901,42.581152349999996,-72.18775715069674,31,0
03efef71-90ec-31d1-baba-8f14ea3b7b39,edd58f69-ad5f-346b-b1f9-530ccdc895f6,Shawn523 Padberg411,F,GENERAL PRACTICE,52 CARPENTER ST,ATTLEBORO,MA,027032472,41.9369576,-71.27996091755344,29,0
21c05dc5-1fea-3ffb-8365-d8e66f5ebc2b,069b90f9-309b-35e4-b990-d1dbacb962cc,Leo278 Strosin214,F,GENERAL PRACTICE,36 LOWER WESTFIELD ROAD,HOLYOKE,MA,010402749,42.16975305,-72.63488031242107,6,0
8be48f6a-5318-3bd1-80f5-bc49ec670d53,d087a353-12da-3785-b121-fb1291f8a721,Ettie537 Baumbach677,F,GENERAL PRACTICE,17 CLARENCE ST,WORCESTER,MA,016052430,42.287673653061226,-71.80890779591836,27,0
7ddf07d0-1a20-38d6-a7b5-f0f85f9c0885,2c2e6afc-9578-3ba5-bb12-eed97d3a823b,Ernie189 Schroeder447,M,GENERAL PRACTICE,405 RIVER ST,MATTAPAN,MA,021262210,42.2699017,-71.09061872585616,1,0
8c210bda-b598-3ca6-bc83-488523594a21,51759ecf-0948-3f61-b8fc-09dd8f2b90a1,Damon455 Schultz619,M,GENERAL PRACTICE,CHRISTIAN HILL ROAD,GREAT BARRINGTON,MA,012301108,42.207865,-73.360405,4,0
7d723d1a-85b2-3cbf-a668-244b698fcd1d,a855314b-4fb5-37fc-8015-5caa96c928b1,Terrence276 Kiehn525,M,GENERAL PRACTICE,759 CHESTNUT ST,SPRINGFIELD,MA,011991001,42.121522049999996,-72.60300615153007,32,0
baf897bb-2ced-330e-a2d8-b89b99da6466,0a8a4b11-d0b8-3cd2-92cd-983de5189cfa,Angelena945 Nicolas769,F,GENERAL PRACTICE,111 BIRCH STREET,LYNN,MA,019021574,42.47859105,-70.93458444045801,10,0
b20ecca2-c2cd-3226-b105-87c8987ebf91,335fe080-43f9-3219-84bd-031c4fcfe9d5,Nikki942 Hilll811,F,GENERAL PRACTICE,146 PARK AVE,ARLINGTON,MA,024765829,42.421350950000004,-71.18224816367342,1,0
e8e4ebb2-3f94-3a0f-af1b-414d6f9a1614,3e97ce4f-3ad7-3cea-883f-e2bb4ca89d83,Fidel864 Swift555,M,GENERAL PRACTICE,30 NEW CROSSING RD,READING,MA,018673270,42.51809619399502,-71.0959083715027,44,0
62429146-9f12-3195-875e-e02b19649296,c0132cf6-1703-3aad-89b4-cc2f2bbc123e,Lovie151 Schoen8,F,GENERAL PRACTICE,66 NEWTON STREET,WALTHAM,MA,024536058,42.3746705,-71.22789736306842,22,0
c34d702c-1cce-3ce3-98db-d107c9b6bd4b,36d328a2-68bb-3967-a9bf-00897a7c945f,Jettie913 Rodriguez71,F,GENERAL PRACTICE,299 WAREHAM STREET,MIDDLEBORO,MA,023462905,41.869676,-70.873384,5,0
d752b977-674c-393a-8797-043daa56ffcb,0f2c58ec-5323-3c0f-9bdf-af0df7eb2a2b,Mana631 Boehm581,F,GENERAL PRACTICE,130 DORCHESTER STREET,SOUTH BOSTON,MA,021272642,42.3334312,-71.0494949,1,0
97ad9fff-c80d-36e5-8f74-af4b2a9b2fe6,51370692-6296-3150-8672-559fc73f964f,Jeromy156 Okuneva707,M,GENERAL PRACTICE,75 FRANCIS ST,WEST BRIDGEWATER,MA,023791542,42.0219112,-71.019004,92,0
146f204b-241b-3224-8e7d-14b8d414aa34,cdc87240-38e9-36f8-959b-706642e01e11,David908 Mendoza384,M,GENERAL PRACTICE,243 CHARLES ST,STONEHAM,MA,021803559,42.4814675,-71.0924311,105,0
59040eea-2b7a-36c4-aa43-8947199212e4,c6b019eb-28ec-36f6-abf3-bcc4d1d58966,Maren639 Aufderhar910,F,GENERAL PRACTICE,33 AVON ST,WAKEFIELD,MA,018802310,42.50403445,-71.07462951514611,73,0
3e979fd9-4b62-3544-9ba8-5ed03b508c7b,2836d9ac-c6a6-39d1-8f13-fdf0fc8928f4,Alysha630 Koch169,F,GENERAL PRACTICE,365 EAST ST,TEWKSBURY,MA,018761950,42.6069472,-71.2180803,432,0
0b717c7b-2230-3002-bd21-6d833aa4a2d8,a2f8d8fe-665e-390f-8b9b-efdc0b14a77c,Pearlene638 Towne435,F,GENERAL PRACTICE,161 JACKSON ST,LOWELL,MA,018522103,42.6425382,-71.3093946,80,0
78b99f2a-b61d-3b71-a7df-2c293498417d,82c72223-f521-3a34-9b9b-4ff366365399,Shon148 Reinger292,M,GENERAL PRACTICE,2100 DORCHESTER AVENUE,QUINCY,MA,021691870,42.2509914,-71.0037374,109,0
9b43facf-32d8-3ed5-a5c4-b76dd5ce0e30,7c625dc4-2593-31eb-95fd-6a912832b8bb,Imogene688 Braun514,F,GENERAL PRACTICE,980 WASHINGTON STREET  SUITE 124,DEDHAM,MA,020266704,42.228918,-71.18501264023513,4,0
b13a2be9-5dba-3041-b1c6-62ff62c512ea,f22bc2ac-f8bd-3f9f-9a40-93db37639d3f,Glennis930 Erdman779,F,GENERAL PRACTICE,735 ATTUCKS LN,HYANNIS,MA,026011867,41.6747631,-70.29768515601289,55,0
b348e117-603f-36fa-bbcf-edd5c59556cb,719db77c-034f-3079-9b12-0d2ec2efeef9,Derick144 Murray856,M,GENERAL PRACTICE,1601 WASHINGTON ST,BOSTON,MA,021182006,42.3381394,-71.0748562,15,0
86a146a4-5ebb-3036-864f-aba55f894af2,04b252db-4231-3cb5-963d-6f096fb4b97c,Horace32 Grady603,M,GENERAL PRACTICE,1177 PROVIDENCE HIGHWAY,NORWOOD,MA,020625019,42.194543,-71.1994976,7,0
438ce67e-d033-3e9c-87f3-97ff1cbfe4dc,83579123-f29c-39b8-9f5f-8f79e91683c7,Reggie481 Kassulke119,M,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,69,0
ed601dd5-1231-3f3a-913d-e7f4404c69ad,a94f4f6e-88ad-39ff-a935-dc87f13327b1,Fae378 Wiza601,F,GENERAL PRACTICE,370 WEST STREET,LEOMINSTER,MA,014532073,42.535877150000005,-71.77537115047085,3,0
5eb5230a-f361-3485-809a-23b77fd309ca,4bde4cbc-55f7-3501-90eb-2c88178c7be1,Melvin857 Nikolaus26,M,GENERAL PRACTICE,50 MEMORIAL DR,LEOMINSTER,MA,014532238,42.541995,-71.7628835,47,0
d43f9ad8-2b69-3d57-82f4-7e46e9369f22,e2eab39c-5195-34aa-b35f-e89e37cfed01,Miguel815 Roberts511,M,GENERAL PRACTICE,55 FOGG ROAD,WEYMOUTH,MA,021893141,42.175539799999996,-70.9539153674405,33,0
e7a51f5e-aa47-3840-b933-1d68a169f973,4fa8411f-42f8-3353-8947-bf15254c9dee,Lane844 Gutmann970,F,GENERAL PRACTICE,90 GREENWOOD STREET,WAKEFIELD,MA,018804039,42.476321150000004,-71.06922169005762,1,0
632d06a8-dd40-3052-b66b-26741aa12836,a977feef-f585-3fa8-8deb-7e60fc2cab30,Kimbra238 Schulist381,F,GENERAL PRACTICE,2314 MAIN STREET,TEWKSBURY,MA,018763128,42.58023655,-71.19367180835906,1,0
45fcac2d-6f33-34dc-a2fd-aa56686b93b9,b411fd60-9bd5-30f1-99b4-c24a409964a1,Wanetta360 Schumm995,F,GENERAL PRACTICE,42 ASBURY ST,SOUTH HAMILTON,MA,019821808,42.61322825,-70.87300675048934,43,0
b14c0ad3-975d-3419-ae5b-33427a53cf3d,1de7e7d9-9a7a-3a3f-bf4c-b4de450711f2,Clelia416 Morissette863,F,GENERAL PRACTICE,198 LITTLETON RD,WESTFORD,MA,018863429,42.564282,-71.42620615382347,4,0
5b35a5d6-b34c-39d8-a1d4-e216af37d276,f5ccbb53-e4a0-32e5-a693-02150497a8f4,Tyrone215 Huels583,M,GENERAL PRACTICE,100 HIGHLAND ST,MILTON,MA,021863881,42.250705749999995,-71.07724199194602,59,0
2352c51f-5dce-383b-adbf-bf5cc1f1c4d7,497f39dd-280e-3d58-af5b-c5e3a3a09b10,Randy380 Bergstrom287,F,GENERAL PRACTICE,27 PARK ST,HYANNIS,MA,026015230,41.65363635,-70.27352219234834,130,0
6c0d5828-c81d-3fe9-b8d5-f7ea6a6abc79,b0762027-dc86-335b-8310-f4f031c1caca,Elijah719 Swift555,M,GENERAL PRACTICE,765 WEST CENTER STREET,WEST BRIDGEWATER,MA,023791517,42.01302315,-71.05345585281756,3,0
2eb24faf-ab9d-302a-a855-5ca6059273b6,0d7fd824-1c7b-3f8b-a662-f6c2005e82e1,Lyndon118 Trantow673,M,GENERAL PRACTICE,88 MASONIC HOME ROAD,CHARLTON,MA,015071394,42.1389039,-71.9782681,6,0
2ea35753-7d11-3844-8db0-78107ae255b0,7445ae34-b648-3d3a-b8cf-0eb630061b6e,Brenton674 Pagac496,M,GENERAL PRACTICE,34 CEDAR ST STE 4,WEST ROXBURY,MA,021324338,42.2792649,-71.1494972,1,0
fb7cd014-3f51-3175-996f-0f6dfcbe9187,1ab2b5f9-cb95-3236-beec-9b9d4a407c61,Latoria810 Eichmann909,F,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012014109,42.4600752,-73.2492795834909,6,0
0f17c1c7-b872-37c5-b7c9-7ea5f5be2e4c,07ae483b-b351-3add-8b05-afba832b88ea,Harold594 Murray856,M,GENERAL PRACTICE,5 REDLANDS ROAD,WEST ROXBURY,MA,021321506,42.2879347,-71.15108161583282,8,0
9b357376-228f-3d40-a56b-f9995391bb08,ec509895-6196-36d1-b91e-272bed7e6196,Anita473 Araña824,F,GENERAL PRACTICE,40 ARMINGTON ST,ALLSTON,MA,021342406,42.3521617,-71.1375176,8,0
ecb39de8-e56a-3e13-8bcc-9507b58bce45,41e2a44c-477c-3511-96f9-12c476aa3b6a,Antwan357 Lindgren255,M,GENERAL PRACTICE,85 E NEWTON ST,BOSTON,MA,021183553,42.336277100000004,-71.07085295687423,323,0
a3fc2f30-bd58-3037-bd28-ea0bdb9f6b6a,f00601d0-d49e-30ed-bc3e-314379f2103e,Elijah719 White193,M,GENERAL PRACTICE,490 MAIN ST,MELROSE,MA,021763841,42.4550741,-71.0654799,38,0
bcc72742-6984-36de-bdd1-c77c0226d836,9d41e4fc-9507-3ddb-82ad-966046fca031,Ashlyn643 Lehner980,F,GENERAL PRACTICE,104 RANDOLPH ROAD,WORCESTER,MA,016062465,42.29955605000001,-71.79838133819244,2,0
6fb57aea-1927-345f-ba84-64657b96769a,5b0cd0a0-f277-3a66-bee6-d64b5be4a3f5,Waldo53 Hintz995,M,GENERAL PRACTICE,725 NORTH ST,PITTSFIELD,MA,012015493,42.4600752,-73.2492795834909,3,0
4e5085a2-dd01-3375-bfa9-88b2ece91636,f5b88e0f-3f0a-3400-b56f-26247e2a35ac,Laci507 O'Keefe54,F,GENERAL PRACTICE,585 LINCOLN ST,WORCESTER,MA,016051906,42.2962766,-71.7688972944814,21,0
ed9ece9b-dcb9-33c8-928b-691a5556d158,4956f573-3dc2-3a67-9692-2f57451744e6,Kathe603 Davis923,F,GENERAL PRACTICE,400 BOLTON STREET,MARLBOROUGH,MA,017523912,42.35966285,-71.55290125539051,1,0
c305375e-4002-37b0-9821-ffd56a074961,69195f53-626c-3031-b4de-d0b206f75d8c,Hal307 Wiegand701,M,GENERAL PRACTICE,174 FOREST HILLS ST,BOSTON,MA,021303353,42.306401050000005,-71.10237442688054,2,0
7013cd87-5f61-3c00-a067-53e41eacaa9b,60e897f9-7491-3610-81e5-d44b3d36b8c4,Aaron697 Strosin214,M,GENERAL PRACTICE,63 STATE RD,GREAT BARRINGTON,MA,012301224,42.20224745,-73.35469687339696,49,0
43ddfddf-8a32-32bf-98e8-154bddab969f,c1986c0c-f756-3596-8f90-08adacf220fe,Dong972 Auer97,M,GENERAL PRACTICE,73 CHESTNUT STREET,SAUGUS,MA,019061605,42.4573919,-70.9918055,4,0
c5f60359-ee81-3e90-ad9f-eff02499950a,67d2f85b-ddc7-3ed0-b90b-6fa5b7b8358a,Marshall526 Jenkins714,M,GENERAL PRACTICE,43 FOUNDRY AVE,WALTHAM,MA,024538313,42.37050535,-71.21908334877376,72,0
aad125bd-437a-36ce-8c15-7dcd97531abd,0d9b0d22-585e-3fd8-ab02-26b5be7915d1,Duane703 Koelpin146,M,GENERAL PRACTICE,516 CAREW ST,SPRINGFIELD,MA,011042330,42.12133575,-72.59217953646302,167,0
348202c6-27e2-3c07-add0-64fc302f57ac,0d1570ab-371c-3898-9397-95905d8c5166,Jose871 Dicki44,M,GENERAL PRACTICE,750 WASHINGTON ST,BOSTON,MA,021111552,42.3499038,-71.0631836,195,0
ebdcbc41-6e60-31d7-9b0e-d661772bbb4b,1853aeef-5897-326a-80d6-aa4b0459eb6d,Jewel43 Kassulke119,M,GENERAL PRACTICE,381 WICKENDEN ST,ATTLEBORO,MA,027032247,41.9438129,-71.2806515,6,0
719ab443-2e15-300a-84d2-0478e091173b,4b7e26e6-e5b1-38c9-b4ac-fde9a0f93177,Maggie320 Eichmann909,F,GENERAL PRACTICE,38 BROAD STREET,QUINCY,MA,021694604,42.2560352,-70.99469254391217,63,0
588c9340-08d1-3833-ba42-d657856a1b5a,93552c27-f173-385f-8849-ee56c25f638b,Song837 Cummerata161,F,GENERAL PRACTICE,359 HIGH ST,GREENFIELD,MA,013012617,42.6033006,-72.58135309677492,1,0
7c3fba02-2b33-38c9-8175-bdc210081bc0,f3030ee3-dfa5-3595-b684-9769e52a580a,Etsuko685 Torp761,F,GENERAL PRACTICE,88 MASONIC HOME ROAD  DAVENPORT BLDG  2ND FL,WEST SPRINGFIELD,MA,010891357,42.105237,-72.6213712,2,0
6cc43113-2473-3d37-8f3b-8a4131b3c0e3,01bb7b5c-f850-3c4e-a3f1-442d8273559a,Charley358 Effertz744,M,GENERAL PRACTICE,395 PLEASANT ST,NORTHAMPTON,MA,010603914,42.3150543,-72.62555561349089,6,0
1d45cadc-cc75-361b-9d2e-1b3f43756c71,22fa6d28-92b6-3446-a388-f5aba50debaf,Clarence5 Robel940,F,GENERAL PRACTICE,123 CAPTAIN'S ROW,CHELSEA,MA,021504019,42.3917638,-71.0328284,2,0
ffa941f5-20d6-388c-bba8-4870a2abafb4,c0a33465-d309-3d2a-932e-9d554a7cc19c,Nathanael908 Rogahn59,M,GENERAL PRACTICE,100 CENTURY DR,WORCESTER,MA,016061244,42.3138278,-71.7707002,166,0
3cbdf26d-12ec-37a5-99b3-e84f6593f721,689f8809-c101-38db-b3c9-580b4c37f268,Reina25 Quesada500,F,GENERAL PRACTICE,364 STATE RD,VINEYARD HAVEN,MA,025685624,41.44720825,-70.61474940346154,45,0
85886384-6a0b-3416-8b90-8b778cd0d240,80646050-1c76-3046-bbc8-fd5f0b7c34e6,Raleigh478 Hauck852,M,GENERAL PRACTICE,140 ARNHOW FARM ROAD,FITCHBURG,MA,014201369,42.5903661,-71.8119837,16,0
0d76e540-a7f0-3479-9b3c-f63faf48c5e3,0be0e035-8dad-387e-bbdd-a5a469c4311f,Tyler508 Howe413,M,GENERAL PRACTICE,480 MAPLE ST,DANVERS,MA,019234065,42.584178050000006,-70.97197467750539,52,0
34e3a0b0-d3c9-3673-a5b7-1eaa93e67b0f,a9fc7aa5-d3b3-314d-9cf7-af29051d3dd9,Rudolf736 Hermiston71,M,GENERAL PRACTICE,1193 SEA STREET,TAUNTON,MA,027803960,41.8946107,-71.11113,6,0
76a5073b-8c34-334b-a4fd-322c710e0b72,8ec2ca51-abb4-35dd-b90f-6c6aad6d2124,Oda116 Conn188,F,GENERAL PRACTICE,22 JOHNSON STREET,PEABODY,MA,019602311,42.54644385,-70.99288129112277,19,0
584ab15b-6c69-3cbc-b35e-865ea26af314,9fdce5d5-d4d0-3156-a8d5-8757bfe4e9b3,Rosario163 Kilback373,M,GENERAL PRACTICE,1 FARMER CIR,ARLINGTON,MA,024742866,42.42405225,-71.16792616556859,57,0
c07cdbcf-6df8-35c4-aeaf-924835799205,86f41096-d81f-3e26-b770-b26adc017d3e,Floyd420 Prohaska837,M,GENERAL PRACTICE,288 WASHINGTON STREET,QUINCY,MA,021695523,42.24983615,-70.9902487341626,1,0
b965ecd5-03c0-37d5-ac59-6be6bb8faff8,b3b56527-d366-3353-bca9-266a12f23051,Gil594 Schroeder447,M,GENERAL PRACTICE,60 QUAKER HIGHWAY,UXBRIDGE,MA,015691628,42.06100105,-71.62352848737622,6,0
b55c1b87-3513-379c-896c-f1e0f47cfc5b,c5742266-625d-3824-9ed3-4b5c6bc3e296,Rod343 Goyette777,M,GENERAL PRACTICE,22 BRAMHALL ST,SCITUATE,MA,020664312,42.1939754,-70.7697128,5,0
48315e2c-bdc0-3104-b071-79b1e28a99a8,b242f971-3c74-3778-b148-81366c1e6a3f,Jaquelyn689 Bernier607,F,GENERAL PRACTICE,10 CAREMATRIX DR,DEDHAM,MA,020266149,42.2270762,-71.17237295563174,83,0
71912c09-5487-3d57-87e0-c650a6355683,e8d0fea4-45cb-32d3-8798-0fe6156c4409,Dannie881 Howell947,F,GENERAL PRACTICE,265 ESSEX STREET,BEVERLY,MA,019151958,42.56513015,-70.86168781456092,1,0
2ec9f6fb-4761-336f-95ce-603fbf2c1d5c,6929d249-cc27-33aa-a871-b6f26059615d,Sina65 Fritsch593,F,GENERAL PRACTICE,ONE HOSPITAL ROAD  FIRST FL  WING 5   PO BOX 1477,OAK BLUFFS,MA,025571406,41.4538523,-70.5684713,49,0
504d6145-6608-39d3-9eb6-c0d88530870e,aad05540-c9cb-3805-b3c4-f9b9d9b42b2e,Quentin28 Fritsch593,M,GENERAL PRACTICE,821 E MAIN ST STE 3,CHICOPEE,MA,010206306,42.155774795300516,-72.55672263289513,45,0
4aab5294-5bc2-3e23-9bf7-23cfc42710ff,1aa9084e-2b86-3d6e-93ab-dbe6d4dda601,Casey401 Schultz619,M,GENERAL PRACTICE,100 OLD BILLERICA RD,BEDFORD,MA,017301267,42.499905749999996,-71.25668964877971,1,0
136a648e-10d5-34d3-a016-bde81470df9d,19a3afba-b409-3650-a0ab-f3faf6e391ef,Patrina117 Strosin214,F,GENERAL PRACTICE,199 REEDSDALE RD,WALTHAM,MA,024511433,42.3756401,-71.2358004,29,0
5d74b682-799d-3415-bd20-4e78b3e23ba6,cbebae9e-f95e-3d2c-9712-289ea8d6aeec,George991 Haley279,M,GENERAL PRACTICE,49 ROBINWOOD AVENUE,QUINCY,MA,021698130,42.2509914,-71.0037374,136,0
1e7ae8d2-4e56-3d4e-b973-ae642f8cd24f,5862e05c-9533-3f7a-8f73-215d50f5ee2f,Emilio417 Barton704,M,GENERAL PRACTICE,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,15,0
